Hotel Name,Advertised Price,Total Price
HGU New York,281.65,326.67
HI New York City,300.81,300.81
HYATT house White Plains,293.09,334.81
Haiban Inn,117.69,137.46
Hampton Inn & Suites Fairfield,221.37,253.68
Hampton Inn & Suites Newark Airport Elizabeth,150.89,177.43
Hampton Inn & Suites Newark-Harrison-Riverwalk,214.51,245.82
Hampton Inn & Suites Rockville Centre,348.00,388.25
Hampton Inn & Suites Staten Island,168.95,196.97
Hampton Inn & Suites Teaneck Glenpointe,169.90,194.74
Hampton Inn & Suites Yonkers,200.86,230.64
Hampton Inn & Suites Yonkers - Westchester,227.25,261.05
Hampton Inn Brooklyn/Downtown,332.37,384.90
Hampton Inn Carlstadt-At The Meadowlands,212.25,249.53
Hampton Inn Garden City Long Island,267.77,299.05
Hampton Inn Linden,145.65,166.85
Hampton Inn Madison Square Garden Area Hotel,372.60,431.13
Hampton Inn Manhattan Grand Central,289.37,335.47
Hampton Inn Manhattan-35th St/Empire State Bldg,306.85,355.90
Hampton Inn Manhattan-Chelsea,322.50,373.52
Hampton Inn Manhattan-Seaport-Financial District,235.74,274.05
Hampton Inn Manhattan/Downtown-Financial District,260.47,302.50
Hampton Inn Manhattan/Times Square Central,401.94,464.66
Hampton Inn Manhattan/Times Square South,345.88,400.42
Hampton Inn NY-JFK,266.00,308.94
Hampton Inn Nanuet,180.63,201.27
Hampton Inn New York - LaGuardia Airport,304.73,353.27
Hampton Inn New York Times Square,263.08,305.36
Hampton Inn Newark Airport,176.48,203.27
Hampton Inn Paramus,195.73,224.53
Hampton Inn Ridgefield Park,144.14,165.28
Hampton Inn White Plains/Tarrytown,205.25,241.56
Hampton Inn Woodbridge,161.83,185.61
Hard Rock Hotel New York,492.88,593.82
Harmony Suites,227.76,267.82
Henn na Hotel New York,342.13,419.15
Henry Norman Hotel,404.83,468.33
Heritage Hotel,262.21,304.35
Hidden Oasis w/B&B option....,136.26,171.22
Highbridge Hotel,166.50,194.55
Hilton Brooklyn New York,472.24,570.53
Hilton Club The Central at 5th New York,411.38,475.74
Hilton Club The Quin New York,402.38,465.27
Hilton Club West 57th Street New York,400.60,462.68
Hilton Garden Inn Long Island City New York,318.60,369.00
Hilton Garden Inn NYC Financial Center/Manhattan Downtown,250.08,290.58
Hilton Garden Inn Nanuet,210.90,234.95
Hilton Garden Inn New York / Staten Island,181.50,211.82
Hilton Garden Inn New York Times Square North,327.65,379.65
Hilton Garden Inn New York Times Square South,322.77,373.86
Hilton Garden Inn New York/Central Park South-Midtown West,386.50,450.44
Hilton Garden Inn New York/Manhattan-Chelsea,326.93,378.66
Hilton Garden Inn New York/Manhattan-Midtown East,318.11,368.51
Hilton Garden Inn New York/Midtown Park Ave,309.70,358.88
Hilton Garden Inn New York/Times Square Central,301.10,374.25
Hilton Garden Inn New York/Tribeca,314.84,364.91
Hilton Garden Inn New York/West 35th Street,304.24,352.57
Hilton Garden Inn Queens/JFK Airport,283.28,329.12
Hilton Garden Inn Ridgefield Park,205.17,234.96
Hilton Garden Inn Roslyn,334.77,373.91
Hilton Garden Inn Secaucus/Meadowlands,195.34,229.74
Hilton Garden Inn Springfield,177.87,207.26
Hilton Garden Inn Wayne,186.59,214.03
Hilton Garden Inn Westbury,272.50,303.96
"Hilton Garden Inn Westchester Dobbs Ferry, NY",209.84,240.20
Hilton Hasbrouck Heights/Meadowlands,188.41,215.94
Hilton Meadowlands,217.47,255.81
Hilton New York Fashion District,314.31,364.35
Hilton New York JFK Airport,412.50,477.04
Hilton New York Times Square,356.63,452.94
Hilton Newark Airport,225.79,258.86
Hilton Pearl River,268.90,299.50
Hilton Short Hills,196.82,225.65
Hilton Woodcliff Lake,181.58,208.11
"Holiday Inn Brooklyn Downtown, an IHG Hotel",263.43,307.57
"Holiday Inn Clark - Newark Area, an IHG Hotel",180.92,207.31
"Holiday Inn Express & Suites Jersey City - Holland Tunnel, an IHG Hotel",245.12,286.00
