Hotel Name,Advertised Price,Total Price
Residence Inn by Marriott New York Manhattan/Times Square,The price is $458,$531 total
AC Hotel by Marriott New York Downtown,The price is $458,$529 total
Hyatt Centric Wall Street New York,The price is $459,$561 total
Andaz 5th Avenue - a concept by Hyatt,The price is $466,$581 total
Residence Inn New York Manhattan/Central Park,The price is $467,$539 total
Castle Hotel & Spa,The price is $468,$536 total
Hard Rock Hotel New York,The price is $469,$588 total
"Holiday Inn Express New York City- Wall Street, an IHG Hotel",The price is $474,$567 total
"Holiday Inn New York City - Wall Street, an IHG Hotel",The price is $474,$567 total
Hampton Inn Madison Square Garden Area Hotel,The price is $475,$549 total
The Marlton Hotel,The price is $482,$557 total
Omni Berkshire Place,The price is $484,$593 total
1 Hotel Central Park,The price is $484,$610 total
New York Marriott Downtown,The price is $484,$586 total
Hilton Garden Inn New York/Central Park South-Midtown West,The price is $491,$570 total
JW Marriott Essex House New York,The price is $494,$605 total
Luxe Studio Suite with Charming Juliet Balcony,The price is $494,$689 total
Residence Inn Marriott New York Downtown Manhattan/WTC Area,The price is $499,$578 total
"Deluxe King, Beautiful Oversized Room",The price is $499,$683 total
Elmhurst Hotel,The price is $499,$576 total
Essence Express Wayne,The price is $501,$574 total
Moxy NYC Downtown,The price is $509,$616 total
Four Points By Sheraton Manhattan Midtown West,The price is $509,$588 total
"The Lexington Hotel, Autograph Collection",The price is $509,$623 total
Pendry Manhattan West,The price is $510,$589 total
Mint House at 70 Pine,The price is $512,$591 total
New York Marriott Marquis,The price is $521,$631 total
Courtyard by Marriott New York Manhattan / Central Park,The price is $522,$603 total
"The Beekman, A Thompson Hotel",The price is $523,$644 total
Conrad New York Midtown,The price is $524,$605 total
Thompson Central Park - New York,The price is $530,$651 total
Renaissance New York Times Square Hotel,The price is $539,$656 total
Superior King,The price is $539,$734 total
Ameritania Hotel at Times Square,The price is $539,$645 total
Fairfield Inn by Marriott New York Manhattan/Times Square,The price is $539,$622 total
Conrad New York Downtown,The price is $539,$624 total
1 Hotel Brooklyn Bridge,The price is $549,$685 total
Residence Inn by Marriott New York Manhattan/Midtown East,The price is $549,$635 total
Lotte New York Palace,The price is $550,$635 total
Smyth Tribeca,The price is $566,$705 total
Superior King with Shared Balcony,The price is $569,$772 total
The Evelyn Hotel,The price is $579,$699 total
Renaissance New York Midtown Hotel,The price is $589,$679 total
The Tillary Hotel,The price is $589,$704 total
"Park South Hotel, part of JdV by Hyatt",The price is $597,$723 total
"Crowne Plaza HY36 Midtown Manhattan, an IHG Hotel",The price is $599,$722 total
The Wallace,The price is $599,$691 total
33 Seaport Hotel New York,The price is $599,$719 total
Condor Hotel,The price is $599,$691 total
Aloft New York Brooklyn,The price is $599,$693 total
Made Hotel,The price is $610,$738 total
Fairfield Inn & Suites New York Manhattan / Central Park,The price is $615,$709 total
"The Chatwal, In The Unbound Collection By Hyatt",The price is $616,$711 total
The Dominick,The price is $618,$764 total
The Gardens Sonesta ES Suites New York,The price is $622,$764 total
The New York EDITION,The price is $633,$765 total
Hotel Hugo,The price is $639,$777 total
The Renwick,The price is $649,$778 total
Deluxe Double Queen,The price is $649,$864 total
Deluxe Double Queen with Balcony,The price is $649,$871 total
"Holiday Inn Express Manhattan Times Square South, an IHG Hotel",The price is $655,$755 total
Loews Regency New York Hotel,The price is $655,$757 total
The Life Hotel,The price is $679,$833 total
The Lex NYC,The price is $688,$826 total
11 Howard,The price is $699,$846 total
Hyatt Centric Midtown 5th Avenue New York,The price is $699,$806 total
City Club Hotel,The price is $710,$843 total
The Sherry Netherland,The price is $729,$840 total
Madison LES Hotel,The price is $736,$871 total
"The Langham, New York, Fifth Avenue",The price is $739,$854 total
Luxury Junior Suite x Balcony and NYC view in the heart of Downtown Manhattan,The price is $749,"$1,006 total"
Trump International Hotel & Tower New York,The price is $750,$868 total
"Hotel Indigo NYC Financial District, an IHG Hotel",The price is $759,$877 total
The Mercer,The price is $795,$916 total
Hotel Richland LES,The price is $809,$952 total
Park Hyatt New York,The price is $845,$975 total
The Peninsula New York,The price is $846,$974 total
The Solita Soho Hotel,The price is $849,"$1,001 total"
Four Points By Sheraton New York Downtown,The price is $849,$978 total
Fairfield Inn New York Manhattan/Financial District,The price is $849,$978 total
Hampton Inn Brooklyn/Downtown,The price is $849,$978 total
SIXTY Lower East Side,The price is $850,"$1,017 total"
ModernHaus SoHo,The price is $879,"$1,064 total"
Fairfield Inn by Marriott New York Manhattan/Fifth Avenue,The price is $879,"$1,012 total"
Liberty View Brooklyn hotel,The price is $882,"$1,016 total"
The Allen Hotel,The price is $899,"$1,064 total"
Casa Cipriani New York,The price is $900,"$1,036 total"
The Historic Blue Moon Hotel - NYC,The price is $967,"$1,148 total"
Equinox Hotel New York,The price is $968,"$1,114 total"
Four Seasons Hotel New York Downtown,The price is $970,"$1,117 total"
The Plaza Hotel,The price is $995,"$1,220 total"
Baccarat Hotel and Residences New York,The price is $995,"$1,145 total"
"The Pierre, A Taj Hotel, New York",The price is $995,"$1,180 total"
"The Ritz-Carlton New York, NoMad",The price is $995,"$1,145 total"
The Gallivant Times Square,The price is $999,"$1,167 total"
The Leo House,The price is $999,"$1,029 total"
Warwick New York,The price is $999,"$1,183 total"
Mondrian Park Avenue,The price is $999,"$1,186 total"
Hotel Shocard at Times Square,The price is $999,"$1,175 total"
Quintessential King with Balcony,The price is $999,"$1,329 total"
Luxury Family Suite with Patio,The price is $999,"$1,323 total"
Baymont by Wyndham White Plains - Elmsford,The price is $999,"$1,143 total"
The Towers at Lotte New York Palace,"The price is $1,020","$1,174 total"
Hotel Barriere Fouquets New York,"The price is $1,050","$1,241 total"
Top Notch 2BR & 2BA Suite Minutes From Central Park in Upper East Side,"The price is $1,058","$1,472 total"
Top Notch 2 Bedroom Suite Minutes From Central Park,"The price is $1,058","$1,472 total"
Top Notch 2 Bedroom Minutes From Central Park,"The price is $1,058","$1,472 total"
"The Ritz-Carlton New York, Central Park","The price is $1,095","$1,260 total"
The Mark,"The price is $1,245","$1,432 total"
"Mandarin Oriental, New York","The price is $1,250","$1,438 total"
"The Carlyle, A Rosewood Hotel","The price is $1,300","$1,495 total"
Grayson Hotel in the Unbound Collection by Hyatt,"The price is $1,350","$1,591 total"
