Hotel Name,Advertised Price,Total Price
Hudson River Hotel,We are sold out,We are sold out
Doxie Hotel,We are sold out,We are sold out
The Redbury New York,We are sold out,We are sold out
Da Vinci Hotel,We are sold out,We are sold out
Eurostars Wall Street,We are sold out,We are sold out
Hilton Garden Inn NYC Financial Center/Manhattan Downtown,We are sold out,We are sold out
Hotel Five44,Unavailable,Unavailable
Courtyard by Marriott New York Downtown Manhattan/Financial District,We are sold out,We are sold out
Hotel Mulberry,We are sold out,We are sold out
"The Cloud One New York-Downtown, by the Motel One Group",We are sold out,We are sold out
Chelsea Savoy Hotel,We are sold out,We are sold out
Hotel 32 32,We are sold out,We are sold out
Hampton Inn Manhattan-Seaport-Financial District,We are sold out,We are sold out
OYO Times Square,We are sold out,We are sold out
Comfort Inn Manhattan - Midtown West,We are sold out,We are sold out
Fairfield Inn & Suites New York Manhattan/Downtown East,We are sold out,We are sold out
Residence Inn by Marriott New York Downtown Manhattan/Financial District,We are sold out,We are sold out
Hotel St. James,We are sold out,We are sold out
Doubletree by Hilton New York Times Square South,We are sold out,We are sold out
Untitled at 3 Freeman Alley,We are sold out,We are sold out
Millennium Hotel Broadway Times Square,We are sold out,We are sold out
Moderne Hotel,We are sold out,We are sold out
"Distrikt Hotel New York City, Tapestry Collection by Hilton",We are sold out,We are sold out
Hampton Inn Manhattan/Downtown-Financial District,We are sold out,We are sold out
Pestana CR7 Times Square,We are sold out,We are sold out
NYC Empire Apartments,Unavailable,Unavailable
Moxy NYC Times Square,We are sold out,We are sold out
TBA Times Square,We are sold out,We are sold out
The Wall Street Inn,We are sold out,We are sold out
Cachet Boutique New York,We are sold out,We are sold out
Wingate by Wyndham New York Midtown South/5th Ave,We are sold out,We are sold out
The Shoreham Hotel,We are sold out,We are sold out
"The Time New York, part of JdV by Hyatt",Unavailable,Unavailable
Renaissance New York Harlem Hotel,We are sold out,We are sold out
Motto by Hilton New York City Chelsea,We are sold out,We are sold out
Courtyard by Marriott New York World Trade Center Area,We are sold out,We are sold out
Citadines Connect Fifth Avenue New York,We are sold out,We are sold out
Moxy NYC Downtown,We are sold out,We are sold out
Best Western Premier Empire State Hotel,We are sold out,We are sold out
SpringHill Suites by Marriott New York Manhattan/Times Square South,We are sold out,We are sold out
Hilton Garden Inn New York/Times Square Central,We are sold out,We are sold out
East Village Hotel,We are sold out,We are sold out
Dream Midtown,Unavailable,Unavailable
SpringHill Suites by Marriott New York Midtown Manhattan/Park Avenue,We are sold out,We are sold out
Fairfield Inn & Suites New York Manhattan/Times Square South,We are sold out,We are sold out
Executive Class at MTS Hotel,We are sold out,We are sold out
San Carlos Hotel,We are sold out,We are sold out
Pestana Park Avenue,We are sold out,We are sold out
Hampton Inn Manhattan-35th St/Empire State Bldg,We are sold out,We are sold out
Cambria Hotel New York - Chelsea,We are sold out,We are sold out
Moxy NYC Lower East Side,We are sold out,We are sold out
Leon Hotel LES,Unavailable,Unavailable
SpringHill Suites by Marriott New York Manhattan/Chelsea,We are sold out,We are sold out
TownePlace Suites by Marriott New York Manhattan/Chelsea,We are sold out,We are sold out
Millennium Premier New York Times Square,We are sold out,We are sold out
The New Yorker A Wyndham Hotel,We are sold out,We are sold out
Sonder Duane Street,We are sold out,We are sold out
Hilton Garden Inn New York Times Square North,We are sold out,We are sold out
Royalton New York,We are sold out,We are sold out
Hilton Garden Inn New York/Manhattan-Chelsea,We are sold out,We are sold out
Hilton Garden Inn New York/Tribeca,We are sold out,We are sold out
Ink 48 Hotel,We are sold out,We are sold out
Embassy Suites by Hilton New York Manhattan Times Square,We are sold out,We are sold out
The Lombardy Hotel,We are sold out,We are sold out
