Hotel Name,Advertised Price,Total Price
SpringHill Suites by Marriott Tuckahoe Westchester County,The price is $314,$359 total
Hampton Inn Manhattan-Seaport-Financial District,The price is $315,$365 total
Renaissance New York Harlem Hotel,The price is $316,$395 total
TownePlace Suites by Marriott New York Long Island City/Manhattan View,The price is $319,$370 total
The Shoreham Hotel,The price is $319,$381 total
"The MC, Autograph Collection",The price is $319,$366 total
Hampton Inn NY-JFK,The price is $321,$372 total
Condor Hotel,The price is $321,$372 total
The Michelangelo Hotel,The price is $322,$418 total
"EVEN Hotel Brooklyn, an IHG Hotel",The price is $322,$390 total
Redford Hotel,The price is $322,$388 total
Four Points By Sheraton New York Downtown,The price is $322,$373 total
Fairfield Inn & Suites New York Manhattan/Times Square South,The price is $322,$373 total
Residence Inn by Marriott White Plains Westchester County,The price is $323,$370 total
"Distrikt Hotel New York City, Tapestry Collection by Hilton",The price is $325,$400 total
"The Cloud One New York-Downtown, by the Motel One Group",The price is $329,$381 total
Adria Hotel And Conference Center,The price is $329,$381 total
Opera House Hotel,The price is $329,$398 total
Courtyard by Marriott Edgewater NYC Area,The price is $329,$377 total
Hotel 57,The price is $329,$427 total
Madison LES Hotel,The price is $330,$405 total
"Crowne Plaza JFK Airport New York City, an IHG Hotel",The price is $330,$385 total
Residence Inn by Marriott New York Downtown Manhattan/Financial District,The price is $331,$383 total
Hilton Garden Inn Westbury,The price is $331,$369 total
Sheraton Lincoln Harbor Hotel,The price is $332,$381 total
Long Island Marriott,The price is $332,$371 total
Wyndham Garden Long Island City,The price is $332,$385 total
Ameritania Hotel at Times Square,The price is $332,$407 total
The Boro Hotel,The price is $332,$406 total
Castle Hotel & Spa,The price is $332,$380 total
LIC Hotel,The price is $333,$386 total
Hilton Garden Inn New York/Midtown Park Ave,The price is $333,$386 total
SpringHill Suites by Marriott New York Manhattan/Times Square South,The price is $334,$388 total
Courtyard by Marriott New York Downtown Manhattan/Financial District,The price is $334,$386 total
SpringHill Suites by Marriott New York Manhattan/Chelsea,The price is $334,$389 total
Empire Hotel,The price is $335,$411 total
The Manhattan at Times Square Hotel,The price is $335,$428 total
Courtyard by Marriott Rye,The price is $336,$385 total
Hotel Mimosa,The price is $338,$391 total
Hotel 32 32,The price is $339,$421 total
The Hotel @ Fifth Avenue,The price is $339,$412 total
The Modernist Hotel,The price is $339,$413 total
Fairfield Inn New York Manhattan/Financial District,The price is $339,$393 total
Sheraton Brooklyn New York Hotel,The price is $339,$393 total
The Westin Jersey City Newport,The price is $339,$396 total
HYATT house White Plains,The price is $339,$388 total
